year,state,state_po,county,FIPS,candidate,party,candidatevotes,totalvotes,percent_votes
2008,Florida,FL,Jackson,12063,John McCain,republican,13717.0,21565,0.6360769765824252
2008,Florida,FL,Jackson,12063,Other,,177.0,21565,0.008207744029677718
2008,Florida,FL,Jefferson,12065,Barack Obama,democrat,4088.0,7957,0.5137614678899083
2008,Florida,FL,Jefferson,12065,John McCain,republican,3797.0,7957,0.4771898956893301
2008,Florida,FL,Jefferson,12065,Other,,72.0,7957,0.009048636420761593
2008,Florida,FL,Lafayette,12067,Barack Obama,democrat,642.0,3359,0.19112831199761834
2008,Florida,FL,Lafayette,12067,John McCain,republican,2679.0,3359,0.7975587972610896
2008,Florida,FL,Lafayette,12067,Other,,38.0,3359,0.011312890741292051
2008,Florida,FL,Lake,12069,Barack Obama,democrat,62948.0,146926,0.42843336101166574
2008,Florida,FL,Lake,12069,John McCain,republican,82802.0,146926,0.5635626097491254
2008,Florida,FL,Lake,12069,Other,,1176.0,146926,0.008004029239208853
2008,Florida,FL,Lee,12071,Barack Obama,democrat,119701.0,269276,0.44452903340810174
2008,Florida,FL,Lee,12071,John McCain,republican,147608.0,269276,0.5481661937937283
2008,Florida,FL,Lee,12071,Other,,1967.0,269276,0.007304772798169907
2008,Florida,FL,Leon,12073,Barack Obama,democrat,91747.0,148608,0.6173759151593454
2008,Florida,FL,Leon,12073,John McCain,republican,55705.0,148608,0.3748452304048234
2008,Florida,FL,Leon,12073,Other,,1156.0,148608,0.00777885443583118
2008,Florida,FL,Levy,12075,Barack Obama,democrat,6711.0,18725,0.3583978638184246
2008,Florida,FL,Levy,12075,John McCain,republican,11754.0,18725,0.627716955941255
2008,Florida,FL,Levy,12075,Other,,260.0,18725,0.013885180240320427
2008,Florida,FL,Liberty,12077,Barack Obama,democrat,895.0,3278,0.273032336790726
2008,Florida,FL,Liberty,12077,John McCain,republican,2339.0,3278,0.7135448444173277
2008,Florida,FL,Liberty,12077,Other,,44.0,3278,0.013422818791946308
2008,Florida,FL,Madison,12079,Barack Obama,democrat,4270.0,8907,0.4793982261142921
2008,Florida,FL,Madison,12079,John McCain,republican,4544.0,8907,0.510160547883687
2008,Florida,FL,Madison,12079,Other,,93.0,8907,0.010441226002020883
2008,Florida,FL,Manatee,12081,Barack Obama,democrat,70034.0,151994,0.46076818821795595
2008,Florida,FL,Manatee,12081,John McCain,republican,80721.0,151994,0.5310801742174033
2008,Florida,FL,Manatee,12081,Other,,1239.0,151994,0.008151637564640709
2008,Florida,FL,Marion,12083,Barack Obama,democrat,70839.0,162022,0.4372184024391749
2008,Florida,FL,Marion,12083,John McCain,republican,89628.0,162022,0.5531841354877732
2008,Florida,FL,Marion,12083,Other,,1555.0,162022,0.009597462073051807
2008,Florida,FL,Martin,12085,Barack Obama,democrat,33508.0,78294,0.4279766010166807
2008,Florida,FL,Martin,12085,John McCain,republican,44143.0,78294,0.5638107645541165
2008,Florida,FL,Martin,12085,Other,,643.0,78294,0.008212634429202748
2008,Florida,FL,Miami-Dade,12086,Barack Obama,democrat,499831.0,863486,0.5788524654713568
2008,Florida,FL,Miami-Dade,12086,John McCain,republican,360551.0,863486,0.41755280340387685
2008,Florida,FL,Miami-Dade,12086,Other,,3104.0,863486,0.0035947311247663542
2008,Florida,FL,Monroe,12087,Barack Obama,democrat,20907.0,40272,0.5191448152562574
2008,Florida,FL,Monroe,12087,John McCain,republican,18933.0,40272,0.47012812872467225
2008,Florida,FL,Monroe,12087,Other,,432.0,40272,0.010727056019070322
2008,Florida,FL,Nassau,12089,Barack Obama,democrat,10618.0,38304,0.277203425229741
2008,Florida,FL,Nassau,12089,John McCain,republican,27403.0,38304,0.7154083124477861
2008,Florida,FL,Nassau,12089,Other,,283.0,38304,0.007388262322472848
2008,Florida,FL,Okaloosa,12091,Barack Obama,democrat,25872.0,95529,0.2708287535722137
2008,Florida,FL,Okaloosa,12091,John McCain,republican,68789.0,95529,0.7200850003663809
2008,Florida,FL,Okaloosa,12091,Other,,868.0,95529,0.009086246061405437
2008,Florida,FL,Okeechobee,12093,Barack Obama,democrat,5108.0,12786,0.3994994525262005
2008,Florida,FL,Okeechobee,12093,John McCain,republican,7561.0,12786,0.591349913968403
2008,Florida,FL,Okeechobee,12093,Other,,117.0,12786,0.009150633505396527
2008,Florida,FL,Orange,12095,Barack Obama,democrat,273009.0,462711,0.590020552785648
2008,Florida,FL,Orange,12095,John McCain,republican,186832.0,462711,0.40377687152455854
2008,Florida,FL,Orange,12095,Other,,2870.0,462711,0.0062025756897934135
2008,Florida,FL,Osceola,12097,Barack Obama,democrat,59962.0,100670,0.5956292837985497
2008,Florida,FL,Osceola,12097,John McCain,republican,40086.0,100670,0.39819211284394557
2008,Florida,FL,Osceola,12097,Other,,622.0,100670,0.006178603357504718
2008,Florida,FL,Palm Beach,12099,Barack Obama,democrat,361271.0,590500,0.611805249788315
2008,Florida,FL,Palm Beach,12099,John McCain,republican,226037.0,590500,0.3827891617273497
2008,Florida,FL,Palm Beach,12099,Other,,3192.0,590500,0.005405588484335309
2008,Florida,FL,Pasco,12101,Barack Obama,democrat,102417.0,214866,0.47665521767054814
2008,Florida,FL,Pasco,12101,John McCain,republican,110104.0,214866,0.5124310035091638
2008,Florida,FL,Pasco,12101,Other,,2345.0,214866,0.010913778820287993
2008,Florida,FL,Pinellas,12103,Barack Obama,democrat,248299.0,463282,0.5359565016555791
2008,Florida,FL,Pinellas,12103,John McCain,republican,210066.0,463282,0.45343009225482533
2008,Florida,FL,Pinellas,12103,Other,,4917.0,463282,0.010613406089595538
2008,Florida,FL,Polk,12105,Barack Obama,democrat,113865.0,244833,0.4650721103772776
2008,Florida,FL,Polk,12105,John McCain,republican,128878.0,244833,0.526391458667745
2008,Florida,FL,Polk,12105,Other,,2090.0,244833,0.008536430954977475
2008,Florida,FL,Putnam,12107,Barack Obama,democrat,13236.0,33171,0.3990232431943565
2008,Florida,FL,Putnam,12107,John McCain,republican,19637.0,33171,0.5919930059389226
2008,Florida,FL,Putnam,12107,Other,,298.0,33171,0.008983750866720932
2008,Florida,FL,St. Johns,12109,Barack Obama,democrat,35791.0,105844,0.3381485960470126
2008,Florida,FL,St. Johns,12109,John McCain,republican,69222.0,105844,0.6540002267488001
2008,Florida,FL,St. Johns,12109,Other,,831.0,105844,0.007851177204187295
2008,Florida,FL,St. Lucie,12111,Barack Obama,democrat,67125.0,120579,0.5566889756922847
2008,Florida,FL,St. Lucie,12111,John McCain,republican,52512.0,120579,0.4354987186823576
2008,Florida,FL,St. Lucie,12111,Other,,942.0,120579,0.00781230562535765
2008,Florida,FL,Santa Rosa,12113,Barack Obama,democrat,19470.0,76185,0.2555621185272691
2008,Florida,FL,Santa Rosa,12113,John McCain,republican,55972.0,76185,0.7346853055063333
2008,Florida,FL,Santa Rosa,12113,Other,,743.0,76185,0.009752575966397585
2008,Florida,FL,Sarasota,12115,Barack Obama,democrat,102686.0,207353,0.4952231219225186
2008,Florida,FL,Sarasota,12115,John McCain,republican,102897.0,207353,0.4962407102863233
2008,Florida,FL,Sarasota,12115,Other,,1770.0,207353,0.008536167791158074
2008,Florida,FL,Seminole,12117,Barack Obama,democrat,99335.0,205895,0.4824546492144054
2008,Florida,FL,Seminole,12117,John McCain,republican,105070.0,205895,0.5103086524684912
2008,Florida,FL,Seminole,12117,Other,,1490.0,205895,0.007236698317103378
2008,Florida,FL,Sumter,12119,Barack Obama,democrat,17655.0,48868,0.3612793648195138
2008,Florida,FL,Sumter,12119,John McCain,republican,30866.0,48868,0.6316198739461406
2008,Florida,FL,Sumter,12119,Other,,347.0,48868,0.007100761234345584
2008,Florida,FL,Suwannee,12121,Barack Obama,democrat,4916.0,17662,0.27833767410259314
2008,Florida,FL,Suwannee,12121,John McCain,republican,12534.0,17662,0.7096591552485563
2008,Florida,FL,Suwannee,12121,Other,,212.0,17662,0.01200317064885064
2008,Florida,FL,Taylor,12123,Barack Obama,democrat,2803.0,9366,0.2992739696775571
2008,Florida,FL,Taylor,12123,John McCain,republican,6457.0,9366,0.6894084988255392
2008,Florida,FL,Taylor,12123,Other,,106.0,9366,0.011317531496903694
2008,Florida,FL,Union,12125,Barack Obama,democrat,1299.0,5285,0.24578997161778618
2008,Florida,FL,Union,12125,John McCain,republican,3933.0,5285,0.7441816461684011
2008,Florida,FL,Union,12125,Other,,53.0,5285,0.010028382213812678
2008,Florida,FL,Volusia,12127,Barack Obama,democrat,127795.0,243824,0.5241280595839622
2008,Florida,FL,Volusia,12127,John McCain,republican,113938.0,243824,0.4672960824201063
2008,Florida,FL,Volusia,12127,Other,,2091.0,243824,0.008575857995931491
2008,Florida,FL,Wakulla,12129,Barack Obama,democrat,5311.0,14376,0.3694351697273233
2008,Florida,FL,Wakulla,12129,John McCain,republican,8877.0,14376,0.6174874791318865
2008,Florida,FL,Wakulla,12129,Other,,188.0,14376,0.013077351140790205
2008,Florida,FL,Walton,12131,Barack Obama,democrat,7174.0,27046,0.26525179324114473
2008,Florida,FL,Walton,12131,John McCain,republican,19561.0,27046,0.7232492790061377
2008,Florida,FL,Walton,12131,Other,,311.0,27046,0.011498927752717592
2008,Florida,FL,Washington,12133,Barack Obama,democrat,2863.0,11131,0.2572095948252628
2008,Florida,FL,Washington,12133,John McCain,republican,8178.0,11131,0.7347048782679004
2008,Florida,FL,Washington,12133,Other,,90.0,11131,0.008085526906836763
2008,Georgia,GA,Appling,13001,Barack Obama,democrat,1846.0,6996,0.2638650657518582
2008,Georgia,GA,Appling,13001,John McCain,republican,5085.0,6996,0.7268439108061749
2008,Georgia,GA,Appling,13001,Other,,65.0,6996,0.009291023441966839
2008,Georgia,GA,Atkinson,13003,Barack Obama,democrat,938.0,2904,0.32300275482093666
2008,Georgia,GA,Atkinson,13003,John McCain,republican,1941.0,2904,0.6683884297520661
2008,Georgia,GA,Atkinson,13003,Other,,25.0,2904,0.008608815426997245
2008,Georgia,GA,Bacon,13005,Barack Obama,democrat,817.0,3938,0.207465718638903
2008,Georgia,GA,Bacon,13005,John McCain,republican,3089.0,3938,0.7844083291010665
2008,Georgia,GA,Bacon,13005,Other,,32.0,3938,0.008125952260030472
2008,Georgia,GA,Baker,13007,Barack Obama,democrat,846.0,1687,0.5014819205690575
2008,Georgia,GA,Baker,13007,John McCain,republican,828.0,1687,0.4908120924718435
2008,Georgia,GA,Baker,13007,Other,,13.0,1687,0.007705986959098993
2008,Georgia,GA,Baldwin,13009,Barack Obama,democrat,8587.0,16537,0.5192598415673944
2008,Georgia,GA,Baldwin,13009,John McCain,republican,7823.0,16537,0.47306040998972004
2008,Georgia,GA,Baldwin,13009,Other,,127.0,16537,0.00767974844288565
2008,Georgia,GA,Banks,13011,Barack Obama,democrat,1027.0,6241,0.16455696202531644
2008,Georgia,GA,Banks,13011,John McCain,republican,5120.0,6241,0.8203813491427656
2008,Georgia,GA,Banks,13011,Other,,94.0,6241,0.015061688831917962
2008,Georgia,GA,Barrow,13013,Barack Obama,democrat,6657.0,24582,0.27080790822553086
2008,Georgia,GA,Barrow,13013,John McCain,republican,17625.0,24582,0.7169880400292897
2008,Georgia,GA,Barrow,13013,Other,,300.0,24582,0.0122040517451794
2008,Georgia,GA,Bartow,13015,Barack Obama,democrat,9662.0,36093,0.26769733743385143
2008,Georgia,GA,Bartow,13015,John McCain,republican,25976.0,36093,0.7196963400105284
2008,Georgia,GA,Bartow,13015,Other,,455.0,36093,0.012606322555620204
2008,Georgia,GA,Ben Hill,13017,Barack Obama,democrat,2590.0,6036,0.42909211398277003
2008,Georgia,GA,Ben Hill,13017,John McCain,republican,3417.0,6036,0.56610337972167
2008,Georgia,GA,Ben Hill,13017,Other,,29.0,6036,0.004804506295559973
2008,Georgia,GA,Berrien,13019,Barack Obama,democrat,1471.0,6449,0.22809737943867267
2008,Georgia,GA,Berrien,13019,John McCain,republican,4901.0,6449,0.7599627849278958
2008,Georgia,GA,Berrien,13019,Other,,77.0,6449,0.01193983563343154
2008,Georgia,GA,Bibb,13021,Barack Obama,democrat,38987.0,66368,0.5874367164898746
2008,Georgia,GA,Bibb,13021,John McCain,republican,27037.0,66368,0.40738006268081
2008,Georgia,GA,Bibb,13021,Other,,344.0,66368,0.005183220829315333
2008,Georgia,GA,Bleckley,13023,Barack Obama,democrat,1380.0,5071,0.27213567343719186
2008,Georgia,GA,Bleckley,13023,John McCain,republican,3657.0,5071,0.7211595346085584
2008,Georgia,GA,Bleckley,13023,Other,,34.0,5071,0.006704791954249655
2008,Georgia,GA,Brantley,13025,Barack Obama,democrat,1119.0,6277,0.17826987414369921
2008,Georgia,GA,Brantley,13025,John McCain,republican,5080.0,6277,0.8093038075513781
2008,Georgia,GA,Brantley,13025,Other,,78.0,6277,0.012426318304922733
2008,Georgia,GA,Brooks,13027,Barack Obama,democrat,2669.0,6201,0.4304144492823738
2008,Georgia,GA,Brooks,13027,John McCain,republican,3507.0,6201,0.5655539429124334
2008,Georgia,GA,Brooks,13027,Other,,25.0,6201,0.004031607805192711
2008,Georgia,GA,Bryan,13029,Barack Obama,democrat,3636.0,12845,0.2830673413779681
2008,Georgia,GA,Bryan,13029,John McCain,republican,9112.0,12845,0.7093810821331258
2008,Georgia,GA,Bryan,13029,Other,,97.0,12845,0.007551576488906189
2008,Georgia,GA,Bulloch,13031,Barack Obama,democrat,9586.0,23920,0.400752508361204
2008,Georgia,GA,Bulloch,13031,John McCain,republican,14174.0,23920,0.5925585284280936
2008,Georgia,GA,Bulloch,13031,Other,,160.0,23920,0.006688963210702341
2008,Georgia,GA,Burke,13033,Barack Obama,democrat,5233.0,9626,0.5436318304591731
2008,Georgia,GA,Burke,13033,John McCain,republican,4344.0,9626,0.4512777893205901
2008,Georgia,GA,Burke,13033,Other,,49.0,9626,0.0050903802202368585
2008,Georgia,GA,Butts,13035,Barack Obama,democrat,3065.0,9091,0.3371466285337147
2008,Georgia,GA,Butts,13035,John McCain,republican,5947.0,9091,0.6541634583654163
2008,Georgia,GA,Butts,13035,Other,,79.0,9091,0.00868991310086899
2008,Georgia,GA,Calhoun,13037,Barack Obama,democrat,1342.0,2211,0.6069651741293532
2008,Georgia,GA,Calhoun,13037,John McCain,republican,862.0,2211,0.38986883763003166
2008,Georgia,GA,Calhoun,13037,Other,,7.0,2211,0.003165988240615106
2008,Georgia,GA,Camden,13039,Barack Obama,democrat,6482.0,17084,0.37941933973308356
2008,Georgia,GA,Camden,13039,John McCain,republican,10502.0,17084,0.6147272301568719
2008,Georgia,GA,Camden,13039,Other,,100.0,17084,0.005853430110044486
2008,Georgia,GA,Candler,13043,Barack Obama,democrat,1209.0,3518,0.34366117111995453
2008,Georgia,GA,Candler,13043,John McCain,republican,2286.0,3518,0.6498010233086982
2008,Georgia,GA,Candler,13043,Other,,23.0,3518,0.006537805571347356
2008,Georgia,GA,Carroll,13045,Barack Obama,democrat,14334.0,43498,0.3295323922938986
2008,Georgia,GA,Carroll,13045,John McCain,republican,28661.0,43498,0.6589038576486276
2008,Georgia,GA,Carroll,13045,Other,,503.0,43498,0.011563750057473907
2008,Georgia,GA,Catoosa,13047,Barack Obama,democrat,6025.0,24496,0.24595852384062705
2008,Georgia,GA,Catoosa,13047,John McCain,republican,18218.0,24496,0.7437132593076421
2008,Georgia,GA,Catoosa,13047,Other,,253.0,24496,0.010328216851730895
2008,Georgia,GA,Charlton,13049,Barack Obama,democrat,1197.0,3685,0.3248303934871099
2008,Georgia,GA,Charlton,13049,John McCain,republican,2466.0,3685,0.6691994572591587
2008,Georgia,GA,Charlton,13049,Other,,22.0,3685,0.005970149253731343
2008,Georgia,GA,Chatham,13051,Barack Obama,democrat,62755.0,110238,0.5692683103829895
2008,Georgia,GA,Chatham,13051,John McCain,republican,46829.0,110238,0.42479907110070936
2008,Georgia,GA,Chatham,13051,Other,,654.0,110238,0.005932618516301094
2008,Georgia,GA,Chattahoochee,13053,Barack Obama,democrat,830.0,1653,0.5021173623714459
2008,Georgia,GA,Chattahoochee,13053,John McCain,republican,811.0,1653,0.4906231094978826
2008,Georgia,GA,Chattahoochee,13053,Other,,12.0,1653,0.007259528130671506
2008,Georgia,GA,Chattooga,13055,Barack Obama,democrat,2596.0,8307,0.3125075237751294
2008,Georgia,GA,Chattooga,13055,John McCain,republican,5572.0,8307,0.6707596003370652
2008,Georgia,GA,Chattooga,13055,Other,,139.0,8307,0.016732875887805466
2008,Georgia,GA,Cherokee,13057,Barack Obama,democrat,22350.0,93772,0.23834406859190377
2008,Georgia,GA,Cherokee,13057,John McCain,republican,70279.0,93772,0.7494667917928592
2008,Georgia,GA,Cherokee,13057,Other,,1143.0,93772,0.012189139615236958
2008,Georgia,GA,Clarke,13059,Barack Obama,democrat,29591.0,45510,0.6502087453306965
2008,Georgia,GA,Clarke,13059,John McCain,republican,15333.0,45510,0.336914963744232
2008,Georgia,GA,Clarke,13059,Other,,586.0,45510,0.012876290925071412
2008,Georgia,GA,Clay,13061,Barack Obama,democrat,879.0,1440,0.6104166666666667
2008,Georgia,GA,Clay,13061,John McCain,republican,558.0,1440,0.3875
2008,Georgia,GA,Clay,13061,Other,,3.0,1440,0.0020833333333333333
2008,Georgia,GA,Clayton,13063,Barack Obama,democrat,82527.0,99438,0.8299342303747058
2008,Georgia,GA,Clayton,13063,John McCain,republican,16506.0,99438,0.16599287998551862
2008,Georgia,GA,Clayton,13063,Other,,405.0,99438,0.004072889639775539
2008,Georgia,GA,Clinch,13065,Barack Obama,democrat,989.0,2696,0.366839762611276
2008,Georgia,GA,Clinch,13065,John McCain,republican,1678.0,2696,0.6224035608308606
2008,Georgia,GA,Clinch,13065,Other,,29.0,2696,0.010756676557863502
2008,Georgia,GA,Cobb,13067,Barack Obama,democrat,141216.0,315444,0.44767375508806634
2008,Georgia,GA,Cobb,13067,John McCain,republican,170957.0,315444,0.5419567340003297
2008,Georgia,GA,Cobb,13067,Other,,3271.0,315444,0.010369510911603961
2008,Georgia,GA,Coffee,13069,Barack Obama,democrat,4811.0,13747,0.34996726558521857
2008,Georgia,GA,Coffee,13069,John McCain,republican,8872.0,13747,0.6453771732014257
2008,Georgia,GA,Coffee,13069,Other,,64.0,13747,0.004655561213355641
2008,Georgia,GA,Colquitt,13071,Barack Obama,democrat,4139.0,13435,0.3080759211016003
2008,Georgia,GA,Colquitt,13071,John McCain,republican,9185.0,13435,0.6836620766654261
2008,Georgia,GA,Colquitt,13071,Other,,111.0,13435,0.008262002232973577
2008,Georgia,GA,Columbia,13073,Barack Obama,democrat,15703.0,55351,0.2836985781648028
2008,Georgia,GA,Columbia,13073,John McCain,republican,39322.0,55351,0.7104117360119961
2008,Georgia,GA,Columbia,13073,Other,,326.0,55351,0.005889685823201026
2008,Georgia,GA,Cook,13075,Barack Obama,democrat,2075.0,5903,0.35151617821446723
2008,Georgia,GA,Cook,13075,John McCain,republican,3782.0,5903,0.6406911739793325
2008,Georgia,GA,Cook,13075,Other,,46.0,5903,0.007792647806200237
2008,Georgia,GA,Coweta,13077,Barack Obama,democrat,15521.0,53549,0.28984668247773065
2008,Georgia,GA,Coweta,13077,John McCain,republican,37571.0,53549,0.7016190778539282
2008,Georgia,GA,Coweta,13077,Other,,457.0,53549,0.008534239668341145
2008,Georgia,GA,Crawford,13079,Barack Obama,democrat,1832.0,5240,0.34961832061068704
2008,Georgia,GA,Crawford,13079,John McCain,republican,3358.0,5240,0.6408396946564886
2008,Georgia,GA,Crawford,13079,Other,,50.0,5240,0.009541984732824428
2008,Georgia,GA,Crisp,13081,Barack Obama,democrat,3085.0,7550,0.40860927152317883
2008,Georgia,GA,Crisp,13081,John McCain,republican,4424.0,7550,0.5859602649006622
2008,Georgia,GA,Crisp,13081,Other,,41.0,7550,0.005430463576158941
2008,Georgia,GA,Dade,13083,Barack Obama,democrat,1612.0,6408,0.2515605493133583
2008,Georgia,GA,Dade,13083,John McCain,republican,4703.0,6408,0.7339263420724095
2008,Georgia,GA,Dade,13083,Other,,93.0,6408,0.01451310861423221
2008,Georgia,GA,Dawson,13085,Barack Obama,democrat,1632.0,9974,0.1636254261078805
2008,Georgia,GA,Dawson,13085,John McCain,republican,8242.0,9974,0.8263485061159014
2008,Georgia,GA,Dawson,13085,Other,,100.0,9974,0.010026067776218167
2008,Georgia,GA,Decatur,13087,Barack Obama,democrat,4424.0,10374,0.42645074224021595
2008,Georgia,GA,Decatur,13087,John McCain,republican,5890.0,10374,0.5677655677655677
2008,Georgia,GA,Decatur,13087,Other,,60.0,10374,0.00578368999421631
2008,Georgia,GA,DeKalb,13089,Barack Obama,democrat,254594.0,322301,0.7899261870115203
2008,Georgia,GA,DeKalb,13089,John McCain,republican,65581.0,322301,0.2034774946401035
2008,Georgia,GA,DeKalb,13089,Other,,2126.0,322301,0.0065963183483762075
2008,Georgia,GA,Dodge,13091,Barack Obama,democrat,2595.0,8212,0.3160009741841208
2008,Georgia,GA,Dodge,13091,John McCain,republican,5543.0,8212,0.67498782269849
2008,Georgia,GA,Dodge,13091,Other,,74.0,8212,0.009011203117389186
2008,Georgia,GA,Dooly,13093,Barack Obama,democrat,2138.0,4160,0.5139423076923076
2008,Georgia,GA,Dooly,13093,John McCain,republican,1991.0,4160,0.47860576923076925
2008,Georgia,GA,Dooly,13093,Other,,31.0,4160,0.007451923076923077
2008,Georgia,GA,Dougherty,13095,Barack Obama,democrat,26135.0,38846,0.6727848427122484
2008,Georgia,GA,Dougherty,13095,John McCain,republican,12547.0,38846,0.3229933583895382
2008,Georgia,GA,Dougherty,13095,Other,,164.0,38846,0.004221798898213458
2008,Georgia,GA,Douglas,13097,Barack Obama,democrat,27825.0,55083,0.5051467784979031
2008,Georgia,GA,Douglas,13097,John McCain,republican,26812.0,55083,0.4867563495089229
2008,Georgia,GA,Douglas,13097,Other,,446.0,55083,0.008096871993173937
2008,Georgia,GA,Early,13099,Barack Obama,democrat,2603.0,5335,0.4879100281162137
2008,Georgia,GA,Early,13099,John McCain,republican,2711.0,5335,0.5081537019681349
2008,Georgia,GA,Early,13099,Other,,21.0,5335,0.003936269915651359
2008,Georgia,GA,Echols,13101,Barack Obama,democrat,201.0,1187,0.16933445661331087
2008,Georgia,GA,Echols,13101,John McCain,republican,981.0,1187,0.8264532434709352
2008,Georgia,GA,Echols,13101,Other,,5.0,1187,0.004212299915754001
2008,Georgia,GA,Effingham,13103,Barack Obama,democrat,4936.0,20316,0.24296121283717267
2008,Georgia,GA,Effingham,13103,John McCain,republican,15230.0,20316,0.7496554439850365
2008,Georgia,GA,Effingham,13103,Other,,150.0,20316,0.007383343177790904
2008,Georgia,GA,Elbert,13105,Barack Obama,democrat,3366.0,8317,0.40471323794637487
2008,Georgia,GA,Elbert,13105,John McCain,republican,4868.0,8317,0.5853072021161476
2008,Georgia,GA,Elbert,13105,Other,,83.0,8317,0.009979559937477456
2008,Georgia,GA,Emanuel,13107,Barack Obama,democrat,3068.0,8242,0.3722397476340694
2008,Georgia,GA,Emanuel,13107,John McCain,republican,5110.0,8242,0.6199951468090269
2008,Georgia,GA,Emanuel,13107,Other,,64.0,8242,0.007765105556903664
2008,Georgia,GA,Evans,13109,Barack Obama,democrat,1374.0,3855,0.35642023346303503
2008,Georgia,GA,Evans,13109,John McCain,republican,2462.0,3855,0.638651102464332
2008,Georgia,GA,Evans,13109,Other,,19.0,3855,0.004928664072632944
2008,Georgia,GA,Fannin,13111,Barack Obama,democrat,2611.0,10584,0.2466931216931217
2008,Georgia,GA,Fannin,13111,John McCain,republican,7807.0,10584,0.7376228269085412
2008,Georgia,GA,Fannin,13111,Other,,166.0,10584,0.015684051398337114
2008,Georgia,GA,Fayette,13113,Barack Obama,democrat,20313.0,59321,0.34242511083764604
2008,Georgia,GA,Fayette,13113,John McCain,republican,38501.0,59321,0.6490281687766558
2008,Georgia,GA,Fayette,13113,Other,,507.0,59321,0.008546720385698151
2008,Georgia,GA,Floyd,13115,Barack Obama,democrat,10691.0,34213,0.31248355888112705
2008,Georgia,GA,Floyd,13115,John McCain,republican,23132.0,34213,0.6761172653669658
2008,Georgia,GA,Floyd,13115,Other,,390.0,34213,0.01139917575190717
2008,Georgia,GA,Forsyth,13117,Barack Obama,democrat,15406.0,75376,0.20438866482700063
2008,Georgia,GA,Forsyth,13117,John McCain,republican,59166.0,75376,0.7849448100191042
2008,Georgia,GA,Forsyth,13117,Other,,804.0,75376,0.01066652515389514
2008,Georgia,GA,Franklin,13119,Barack Obama,democrat,1914.0,8073,0.23708658491267187
2008,Georgia,GA,Franklin,13119,John McCain,republican,6069.0,8073,0.7517651430694909
2008,Georgia,GA,Franklin,13119,Other,,90.0,8073,0.011148272017837236
2008,Georgia,GA,Fulton,13121,Barack Obama,democrat,272000.0,405628,0.6705651483625391
2008,Georgia,GA,Fulton,13121,John McCain,republican,130136.0,405628,0.32082597848274774
2008,Georgia,GA,Fulton,13121,Other,,3492.0,405628,0.008608873154713186
2008,Georgia,GA,Gilmer,13123,Barack Obama,democrat,2614.0,11149,0.23446048973002062
2008,Georgia,GA,Gilmer,13123,John McCain,republican,8408.0,11149,0.7541483541124765
2008,Georgia,GA,Gilmer,13123,Other,,127.0,11149,0.011391156157502915
2008,Georgia,GA,Glascock,13125,Barack Obama,democrat,210.0,1428,0.14705882352941177
2008,Georgia,GA,Glascock,13125,John McCain,republican,1202.0,1428,0.8417366946778712
2008,Georgia,GA,Glascock,13125,Other,,16.0,1428,0.011204481792717087
2008,Georgia,GA,Glynn,13127,Barack Obama,democrat,12676.0,33341,0.3801925557121862
2008,Georgia,GA,Glynn,13127,John McCain,republican,20479.0,33341,0.6142287273926996
2008,Georgia,GA,Glynn,13127,Other,,186.0,33341,0.0055787168951141235
2008,Georgia,GA,Gordon,13129,Barack Obama,democrat,4268.0,17607,0.24240358948145624
2008,Georgia,GA,Gordon,13129,John McCain,republican,13113.0,17607,0.7447606065769297
2008,Georgia,GA,Gordon,13129,Other,,226.0,17607,0.01283580394161413
2008,Georgia,GA,Grady,13131,Barack Obama,democrat,3539.0,9365,0.37789642285104114
2008,Georgia,GA,Grady,13131,John McCain,republican,5775.0,9365,0.6166577682861719
2008,Georgia,GA,Grady,13131,Other,,51.0,9365,0.005445808862786973
2008,Georgia,GA,Greene,13133,Barack Obama,democrat,3339.0,7919,0.4216441469882561
2008,Georgia,GA,Greene,13133,John McCain,republican,4532.0,7919,0.572294481626468
2008,Georgia,GA,Greene,13133,Other,,48.0,7919,0.006061371385275919
2008,Georgia,GA,Gwinnett,13135,Barack Obama,democrat,129025.0,290147,0.44468838209597206
2008,Georgia,GA,Gwinnett,13135,John McCain,republican,158746.0,290147,0.5471226654075348
2008,Georgia,GA,Gwinnett,13135,Other,,2376.0,290147,0.008188952496493157
2008,Georgia,GA,Habersham,13137,Barack Obama,democrat,2900.0,14808,0.19584008643976228
2008,Georgia,GA,Habersham,13137,John McCain,republican,11766.0,14808,0.7945705024311183
2008,Georgia,GA,Habersham,13137,Other,,142.0,14808,0.009589411129119395
2008,Georgia,GA,Hall,13139,Barack Obama,democrat,14457.0,59928,0.24123948738486184
2008,Georgia,GA,Hall,13139,John McCain,republican,44962.0,59928,0.750266987051128
2008,Georgia,GA,Hall,13139,Other,,509.0,59928,0.008493525564010146
2008,Georgia,GA,Hancock,13141,Barack Obama,democrat,3535.0,4344,0.8137661141804788
2008,Georgia,GA,Hancock,13141,John McCain,republican,795.0,4344,0.1830110497237569
2008,Georgia,GA,Hancock,13141,Other,,14.0,4344,0.0032228360957642726
2008,Georgia,GA,Haralson,13143,Barack Obama,democrat,2248.0,11097,0.20257727313688384
2008,Georgia,GA,Haralson,13143,John McCain,republican,8658.0,11097,0.7802108678021087
2008,Georgia,GA,Haralson,13143,Other,,191.0,11097,0.01721185906100748
2008,Georgia,GA,Harris,13145,Barack Obama,democrat,4184.0,14908,0.28065468204990607
