year,state,state_po,county,FIPS,candidate,party,candidatevotes,totalvotes,percent_votes
2000,Kentucky,KY,Boyd,21019,Al Gore,democrat,9541.0,19182,0.4973933896361172
2000,Kentucky,KY,Boyd,21019,George W. Bush,republican,9247.0,19182,0.4820665206964863
2000,Kentucky,KY,Boyd,21019,Ralph Nader,green,274.0,19182,0.01428422479407778
2000,Kentucky,KY,Boyd,21019,Other,,120.0,19182,0.006255864873318737
2000,Kentucky,KY,Boyle,21021,Al Gore,democrat,3963.0,10326,0.38378849506101104
2000,Kentucky,KY,Boyle,21021,George W. Bush,republican,6126.0,10326,0.5932597327135386
2000,Kentucky,KY,Boyle,21021,Ralph Nader,green,177.0,10326,0.01714119697850087
2000,Kentucky,KY,Boyle,21021,Other,,60.0,10326,0.005810575246949448
2000,Kentucky,KY,Bracken,21023,Al Gore,democrat,888.0,3019,0.29413713150049686
2000,Kentucky,KY,Bracken,21023,George W. Bush,republican,2065.0,3019,0.6840013249420338
2000,Kentucky,KY,Bracken,21023,Ralph Nader,green,37.0,3019,0.012255713812520701
2000,Kentucky,KY,Bracken,21023,Other,,29.0,3019,0.009605829744948658
2000,Kentucky,KY,Breathitt,21025,Al Gore,democrat,2902.0,5073,0.5720480977725212
2000,Kentucky,KY,Breathitt,21025,George W. Bush,republican,2084.0,5073,0.41080228661541496
2000,Kentucky,KY,Breathitt,21025,Ralph Nader,green,57.0,5073,0.011235955056179775
2000,Kentucky,KY,Breathitt,21025,Other,,30.0,5073,0.0059136605558840925
2000,Kentucky,KY,Breckinridge,21027,Al Gore,democrat,2595.0,7453,0.3481819401583255
2000,Kentucky,KY,Breckinridge,21027,George W. Bush,republican,4763.0,7453,0.6390715148262445
2000,Kentucky,KY,Breckinridge,21027,Ralph Nader,green,48.0,7453,0.0064403595867435935
2000,Kentucky,KY,Breckinridge,21027,Other,,47.0,7453,0.006306185428686435
2000,Kentucky,KY,Bullitt,21029,Al Gore,democrat,8195.0,22701,0.3609973128937051
2000,Kentucky,KY,Bullitt,21029,George W. Bush,republican,14054.0,22701,0.6190916699704859
2000,Kentucky,KY,Bullitt,21029,Ralph Nader,green,270.0,22701,0.011893749174045197
2000,Kentucky,KY,Bullitt,21029,Other,,182.0,22701,0.008017267961763799
2000,Kentucky,KY,Butler,21031,Al Gore,democrat,1299.0,5010,0.2592814371257485
2000,Kentucky,KY,Butler,21031,George W. Bush,republican,3654.0,5010,0.7293413173652694
2000,Kentucky,KY,Butler,21031,Ralph Nader,green,27.0,5010,0.005389221556886228
2000,Kentucky,KY,Butler,21031,Other,,30.0,5010,0.005988023952095809
2000,Kentucky,KY,Caldwell,21033,Al Gore,democrat,2223.0,5482,0.4055089383436702
2000,Kentucky,KY,Caldwell,21033,George W. Bush,republican,3161.0,5482,0.5766143743159431
2000,Kentucky,KY,Caldwell,21033,Ralph Nader,green,54.0,5482,0.009850419554906968
2000,Kentucky,KY,Caldwell,21033,Other,,44.0,5482,0.008026267785479753
2000,Kentucky,KY,Calloway,21035,Al Gore,democrat,5635.0,13673,0.4121260879104805
2000,Kentucky,KY,Calloway,21035,George W. Bush,republican,7705.0,13673,0.5635193446939223
2000,Kentucky,KY,Calloway,21035,Ralph Nader,green,236.0,13673,0.017260294010092884
2000,Kentucky,KY,Calloway,21035,Other,,97.0,13673,0.007094273385504279
2000,Kentucky,KY,Campbell,21037,Al Gore,democrat,12040.0,33829,0.35590765319696116
2000,Kentucky,KY,Campbell,21037,George W. Bush,republican,20789.0,33829,0.6145319104909989
2000,Kentucky,KY,Campbell,21037,Ralph Nader,green,720.0,33829,0.021283514144668777
2000,Kentucky,KY,Campbell,21037,Other,,280.0,33829,0.00827692216737119
2000,Kentucky,KY,Carlisle,21039,Al Gore,democrat,1149.0,2593,0.4431160817585808
2000,Kentucky,KY,Carlisle,21039,George W. Bush,republican,1405.0,2593,0.541843424604705
2000,Kentucky,KY,Carlisle,21039,Ralph Nader,green,14.0,2593,0.005399151561897416
2000,Kentucky,KY,Carlisle,21039,Other,,25.0,2593,0.009641342074816815
2000,Kentucky,KY,Carroll,21041,Al Gore,democrat,1601.0,3499,0.45755930265790223
2000,Kentucky,KY,Carroll,21041,George W. Bush,republican,1818.0,3499,0.5195770220062875
2000,Kentucky,KY,Carroll,21041,Ralph Nader,green,57.0,3499,0.01629036867676479
2000,Kentucky,KY,Carroll,21041,Other,,23.0,3499,0.006573306659045442
2000,Kentucky,KY,Carter,21043,Al Gore,democrat,4182.0,8959,0.4667931688804554
2000,Kentucky,KY,Carter,21043,George W. Bush,republican,4617.0,8959,0.5153476950552517
2000,Kentucky,KY,Carter,21043,Ralph Nader,green,97.0,8959,0.010827101238977564
2000,Kentucky,KY,Carter,21043,Other,,63.0,8959,0.007032034825315325
2000,Kentucky,KY,Casey,21045,Al Gore,democrat,1122.0,5469,0.20515633571036754
2000,Kentucky,KY,Casey,21045,George W. Bush,republican,4284.0,5469,0.7833241908941305
2000,Kentucky,KY,Casey,21045,Ralph Nader,green,36.0,5469,0.006582556226001097
2000,Kentucky,KY,Casey,21045,Other,,27.0,5469,0.004936917169500823
2000,Kentucky,KY,Christian,21047,Al Gore,democrat,6778.0,17773,0.3813649918415574
2000,Kentucky,KY,Christian,21047,George W. Bush,republican,10787.0,17773,0.6069318629381646
2000,Kentucky,KY,Christian,21047,Ralph Nader,green,137.0,17773,0.007708321611433072
2000,Kentucky,KY,Christian,21047,Other,,71.0,17773,0.003994823608844877
2000,Kentucky,KY,Clark,21049,Al Gore,democrat,4918.0,12473,0.3942916700072156
2000,Kentucky,KY,Clark,21049,George W. Bush,republican,7297.0,12473,0.5850236510863465
2000,Kentucky,KY,Clark,21049,Ralph Nader,green,191.0,12473,0.015313076244688527
2000,Kentucky,KY,Clark,21049,Other,,67.0,12473,0.005371602661749379
2000,Kentucky,KY,Clay,21051,Al Gore,democrat,1723.0,6719,0.25643696978717073
2000,Kentucky,KY,Clay,21051,George W. Bush,republican,4926.0,6719,0.7331448132162525
2000,Kentucky,KY,Clay,21051,Ralph Nader,green,28.0,6719,0.004167286798630748
2000,Kentucky,KY,Clay,21051,Other,,42.0,6719,0.006250930197946123
2000,Kentucky,KY,Clinton,21053,Al Gore,democrat,1032.0,4305,0.2397212543554007
2000,Kentucky,KY,Clinton,21053,George W. Bush,republican,3224.0,4305,0.7488966318234611
2000,Kentucky,KY,Clinton,21053,Ralph Nader,green,24.0,4305,0.005574912891986063
2000,Kentucky,KY,Clinton,21053,Other,,25.0,4305,0.005807200929152149
2000,Kentucky,KY,Crittenden,21055,Al Gore,democrat,1610.0,4154,0.38757823784304285
2000,Kentucky,KY,Crittenden,21055,George W. Bush,republican,2469.0,4154,0.5943668753009148
2000,Kentucky,KY,Crittenden,21055,Ralph Nader,green,41.0,4154,0.009870004814636495
2000,Kentucky,KY,Crittenden,21055,Other,,34.0,4154,0.008184882041405874
2000,Kentucky,KY,Cumberland,21057,Al Gore,democrat,736.0,3006,0.24484364604125083
2000,Kentucky,KY,Cumberland,21057,George W. Bush,republican,2220.0,3006,0.7385229540918163
2000,Kentucky,KY,Cumberland,21057,Ralph Nader,green,22.0,3006,0.007318695941450432
2000,Kentucky,KY,Cumberland,21057,Other,,28.0,3006,0.009314703925482368
2000,Kentucky,KY,Daviess,21059,Al Gore,democrat,14126.0,36240,0.38979028697571744
2000,Kentucky,KY,Daviess,21059,George W. Bush,republican,21361.0,36240,0.5894315673289183
2000,Kentucky,KY,Daviess,21059,Ralph Nader,green,506.0,36240,0.013962472406181016
2000,Kentucky,KY,Daviess,21059,Other,,247.0,36240,0.006815673289183223
2000,Kentucky,KY,Edmonson,21061,Al Gore,democrat,1710.0,4995,0.34234234234234234
2000,Kentucky,KY,Edmonson,21061,George W. Bush,republican,3250.0,4995,0.6506506506506506
2000,Kentucky,KY,Edmonson,21061,Ralph Nader,green,17.0,4995,0.0034034034034034033
2000,Kentucky,KY,Edmonson,21061,Other,,18.0,4995,0.0036036036036036037
2000,Kentucky,KY,Elliott,21063,Al Gore,democrat,1525.0,2381,0.6404871902561948
2000,Kentucky,KY,Elliott,21063,George W. Bush,republican,827.0,2381,0.3473330533389332
2000,Kentucky,KY,Elliott,21063,Ralph Nader,green,19.0,2381,0.007979840403191937
2000,Kentucky,KY,Elliott,21063,Other,,10.0,2381,0.004199916001679967
2000,Kentucky,KY,Estill,21065,Al Gore,democrat,1591.0,4710,0.33779193205944796
2000,Kentucky,KY,Estill,21065,George W. Bush,republican,3033.0,4710,0.6439490445859872
2000,Kentucky,KY,Estill,21065,Ralph Nader,green,51.0,4710,0.010828025477707006
2000,Kentucky,KY,Estill,21065,Other,,35.0,4710,0.0074309978768577496
2000,Kentucky,KY,Fayette,21067,Al Gore,democrat,47277.0,105477,0.4482209391620922
2000,Kentucky,KY,Fayette,21067,George W. Bush,republican,54495.0,105477,0.5166529195938451
2000,Kentucky,KY,Fayette,21067,Ralph Nader,green,3052.0,105477,0.02893521810442087
2000,Kentucky,KY,Fayette,21067,Other,,653.0,105477,0.006190923139641817
2000,Kentucky,KY,Fleming,21069,Al Gore,democrat,1813.0,5179,0.35006758061401816
2000,Kentucky,KY,Fleming,21069,George W. Bush,republican,3282.0,5179,0.6337130720216257
2000,Kentucky,KY,Fleming,21069,Ralph Nader,green,43.0,5179,0.008302761150801313
2000,Kentucky,KY,Fleming,21069,Other,,41.0,5179,0.00791658621355474
2000,Kentucky,KY,Floyd,21071,Al Gore,democrat,10088.0,15394,0.6553202546446667
2000,Kentucky,KY,Floyd,21071,George W. Bush,republican,5068.0,15394,0.3292191763024555
2000,Kentucky,KY,Floyd,21071,Ralph Nader,green,129.0,15394,0.008379888268156424
2000,Kentucky,KY,Floyd,21071,Other,,109.0,15394,0.00708068078472132
2000,Kentucky,KY,Franklin,21073,Al Gore,democrat,10853.0,21654,0.5012007019488316
2000,Kentucky,KY,Franklin,21073,George W. Bush,republican,10209.0,21654,0.471460238293156
2000,Kentucky,KY,Franklin,21073,Ralph Nader,green,449.0,21654,0.02073519903943844
2000,Kentucky,KY,Franklin,21073,Other,,143.0,21654,0.006603860718573935
2000,Kentucky,KY,Fulton,21075,Al Gore,democrat,1452.0,2788,0.5208034433285509
2000,Kentucky,KY,Fulton,21075,George W. Bush,republican,1293.0,2788,0.46377331420373025
2000,Kentucky,KY,Fulton,21075,Ralph Nader,green,20.0,2788,0.007173601147776184
2000,Kentucky,KY,Fulton,21075,Other,,23.0,2788,0.00824964131994261
2000,Kentucky,KY,Gallatin,21077,Al Gore,democrat,1049.0,2459,0.4265961773078487
2000,Kentucky,KY,Gallatin,21077,George W. Bush,republican,1345.0,2459,0.5469703131354209
2000,Kentucky,KY,Gallatin,21077,Ralph Nader,green,38.0,2459,0.015453436356242375
2000,Kentucky,KY,Gallatin,21077,Other,,27.0,2459,0.010980073200488003
2000,Kentucky,KY,Garrard,21079,Al Gore,democrat,1713.0,5823,0.29417825862957236
2000,Kentucky,KY,Garrard,21079,George W. Bush,republican,4043.0,5823,0.6943156448566031
2000,Kentucky,KY,Garrard,21079,Ralph Nader,green,43.0,5823,0.007384509702902284
2000,Kentucky,KY,Garrard,21079,Other,,24.0,5823,0.004121586810922205
2000,Kentucky,KY,Grant,21081,Al Gore,democrat,2568.0,7103,0.3615373785724342
2000,Kentucky,KY,Grant,21081,George W. Bush,republican,4405.0,7103,0.6201604955652541
2000,Kentucky,KY,Grant,21081,Ralph Nader,green,90.0,7103,0.012670702520061946
2000,Kentucky,KY,Grant,21081,Other,,40.0,7103,0.005631423342249754
2000,Kentucky,KY,Graves,21083,Al Gore,democrat,6097.0,14231,0.42843089030988685
2000,Kentucky,KY,Graves,21083,George W. Bush,republican,7849.0,14231,0.5515424074204202
2000,Kentucky,KY,Graves,21083,Ralph Nader,green,131.0,14231,0.00920525613098166
2000,Kentucky,KY,Graves,21083,Other,,154.0,14231,0.010821446138711265
2000,Kentucky,KY,Grayson,21085,Al Gore,democrat,2604.0,8558,0.3042767001635896
2000,Kentucky,KY,Grayson,21085,George W. Bush,republican,5843.0,8558,0.6827529796681467
2000,Kentucky,KY,Grayson,21085,Ralph Nader,green,58.0,8558,0.006777284412245852
2000,Kentucky,KY,Grayson,21085,Other,,53.0,8558,0.006193035756017761
2000,Kentucky,KY,Green,21087,Al Gore,democrat,1085.0,4756,0.22813288477712362
2000,Kentucky,KY,Green,21087,George W. Bush,republican,3615.0,4756,0.7600925147182507
2000,Kentucky,KY,Green,21087,Ralph Nader,green,31.0,4756,0.006518082422203532
2000,Kentucky,KY,Green,21087,Other,,25.0,4756,0.0052565180824222036
2000,Kentucky,KY,Greenup,21089,Al Gore,democrat,7164.0,14663,0.48857668962695217
2000,Kentucky,KY,Greenup,21089,George W. Bush,republican,7233.0,14663,0.4932824115119689
2000,Kentucky,KY,Greenup,21089,Ralph Nader,green,178.0,14663,0.012139398485985133
2000,Kentucky,KY,Greenup,21089,Other,,88.0,14663,0.006001500375093774
2000,Kentucky,KY,Hancock,21091,Al Gore,democrat,1508.0,3610,0.41772853185595565
2000,Kentucky,KY,Hancock,21091,George W. Bush,republican,2032.0,3610,0.5628808864265928
2000,Kentucky,KY,Hancock,21091,Ralph Nader,green,49.0,3610,0.013573407202216066
2000,Kentucky,KY,Hancock,21091,Other,,21.0,3610,0.005817174515235457
2000,Kentucky,KY,Hardin,21093,Al Gore,democrat,11095.0,30690,0.36151840990550665
2000,Kentucky,KY,Hardin,21093,George W. Bush,republican,18964.0,30690,0.617921146953405
2000,Kentucky,KY,Hardin,21093,Ralph Nader,green,437.0,30690,0.014239165852069078
2000,Kentucky,KY,Hardin,21093,Other,,194.0,30690,0.0063212772890192245
2000,Kentucky,KY,Harlan,21095,Al Gore,democrat,5365.0,10535,0.5092548647365923
2000,Kentucky,KY,Harlan,21095,George W. Bush,republican,4980.0,10535,0.47271001423825343
2000,Kentucky,KY,Harlan,21095,Ralph Nader,green,110.0,10535,0.01044138585666825
2000,Kentucky,KY,Harlan,21095,Other,,80.0,10535,0.007593735168485999
2000,Kentucky,KY,Harrison,21097,Al Gore,democrat,2658.0,6611,0.40205717743155345
2000,Kentucky,KY,Harrison,21097,George W. Bush,republican,3793.0,6611,0.5737407351384057
2000,Kentucky,KY,Harrison,21097,Ralph Nader,green,114.0,6611,0.017243987293904098
2000,Kentucky,KY,Harrison,21097,Other,,46.0,6611,0.006958100136136742
2000,Kentucky,KY,Hart,21099,Al Gore,democrat,2201.0,6019,0.36567536135570694
2000,Kentucky,KY,Hart,21099,George W. Bush,republican,3725.0,6019,0.6188735670377139
2000,Kentucky,KY,Hart,21099,Ralph Nader,green,53.0,6019,0.00880544941020103
2000,Kentucky,KY,Hart,21099,Other,,40.0,6019,0.006645622196378136
2000,Kentucky,KY,Henderson,21101,Al Gore,democrat,8054.0,16039,0.502151006920631
2000,Kentucky,KY,Henderson,21101,George W. Bush,republican,7698.0,16039,0.47995510942078684
2000,Kentucky,KY,Henderson,21101,Ralph Nader,green,217.0,16039,0.013529521790635327
2000,Kentucky,KY,Henderson,21101,Other,,70.0,16039,0.004364361867946879
2000,Kentucky,KY,Henry,21103,Al Gore,democrat,2117.0,5473,0.3868079663804129
2000,Kentucky,KY,Henry,21103,George W. Bush,republican,3244.0,5473,0.5927279371459894
2000,Kentucky,KY,Henry,21103,Ralph Nader,green,73.0,5473,0.013338205737255618
2000,Kentucky,KY,Henry,21103,Other,,39.0,5473,0.007125890736342043
2000,Kentucky,KY,Hickman,21105,Al Gore,democrat,940.0,2124,0.4425612052730697
2000,Kentucky,KY,Hickman,21105,George W. Bush,republican,1151.0,2124,0.5419020715630886
2000,Kentucky,KY,Hickman,21105,Ralph Nader,green,18.0,2124,0.00847457627118644
2000,Kentucky,KY,Hickman,21105,Other,,15.0,2124,0.007062146892655367
2000,Kentucky,KY,Hopkins,21107,Al Gore,democrat,6734.0,16489,0.4083934744375038
2000,Kentucky,KY,Hopkins,21107,George W. Bush,republican,9490.0,16489,0.5755352052883741
2000,Kentucky,KY,Hopkins,21107,Ralph Nader,green,160.0,16489,0.009703438656073746
2000,Kentucky,KY,Hopkins,21107,Other,,105.0,16489,0.006367881618048396
2000,Kentucky,KY,Jackson,21109,Al Gore,democrat,701.0,4855,0.1443872296601442
2000,Kentucky,KY,Jackson,21109,George W. Bush,republican,4079.0,4855,0.8401647785787848
2000,Kentucky,KY,Jackson,21109,Ralph Nader,green,45.0,4855,0.009268795056642637
2000,Kentucky,KY,Jackson,21109,Other,,30.0,4855,0.006179196704428424
2000,Kentucky,KY,Jefferson,21111,Al Gore,democrat,149901.0,302362,0.4957666638003453
2000,Kentucky,KY,Jefferson,21111,George W. Bush,republican,145052.0,302362,0.47972959565024703
2000,Kentucky,KY,Jefferson,21111,Ralph Nader,green,5935.0,302362,0.019628789331992778
2000,Kentucky,KY,Jefferson,21111,Other,,1474.0,302362,0.004874951217414887
2000,Kentucky,KY,Jessamine,21113,Al Gore,democrat,4633.0,15061,0.3076156961689131
2000,Kentucky,KY,Jessamine,21113,George W. Bush,republican,10074.0,15061,0.6688798884536219
2000,Kentucky,KY,Jessamine,21113,Ralph Nader,green,266.0,15061,0.01766150985990306
2000,Kentucky,KY,Jessamine,21113,Other,,88.0,15061,0.005842905517561915
2000,Kentucky,KY,Johnson,21115,Al Gore,democrat,3251.0,8180,0.39743276283618584
2000,Kentucky,KY,Johnson,21115,George W. Bush,republican,4783.0,8180,0.5847188264058679
2000,Kentucky,KY,Johnson,21115,Ralph Nader,green,85.0,8180,0.01039119804400978
2000,Kentucky,KY,Johnson,21115,Other,,61.0,8180,0.00745721271393643
2000,Kentucky,KY,Kenton,21117,Al Gore,democrat,19100.0,56249,0.3395615922060837
2000,Kentucky,KY,Kenton,21117,George W. Bush,republican,35363.0,56249,0.6286867322085726
2000,Kentucky,KY,Kenton,21117,Ralph Nader,green,1293.0,56249,0.02298707532578357
2000,Kentucky,KY,Kenton,21117,Other,,493.0,56249,0.00876460025956017
2000,Kentucky,KY,Knott,21119,Al Gore,democrat,4349.0,6458,0.6734283059770827
2000,Kentucky,KY,Knott,21119,George W. Bush,republican,2029.0,6458,0.3141839578816971
2000,Kentucky,KY,Knott,21119,Ralph Nader,green,42.0,6458,0.006503561474140601
2000,Kentucky,KY,Knott,21119,Other,,38.0,6458,0.005884174667079591
2000,Kentucky,KY,Knox,21121,Al Gore,democrat,3690.0,9910,0.37235116044399597
2000,Kentucky,KY,Knox,21121,George W. Bush,republican,6058.0,9910,0.6113017154389505
2000,Kentucky,KY,Knox,21121,Ralph Nader,green,83.0,9910,0.008375378405650858
2000,Kentucky,KY,Knox,21121,Other,,79.0,9910,0.007971745711402623
2000,Kentucky,KY,Larue,21123,Al Gore,democrat,1727.0,5179,0.33346205831241554
2000,Kentucky,KY,Larue,21123,George W. Bush,republican,3384.0,5179,0.653407993821201
2000,Kentucky,KY,Larue,21123,Ralph Nader,green,41.0,5179,0.00791658621355474
2000,Kentucky,KY,Larue,21123,Other,,27.0,5179,0.005213361652828732
2000,Kentucky,KY,Laurel,21125,Al Gore,democrat,4856.0,18120,0.26799116997792494
2000,Kentucky,KY,Laurel,21125,George W. Bush,republican,13029.0,18120,0.7190397350993377
2000,Kentucky,KY,Laurel,21125,Ralph Nader,green,138.0,18120,0.0076158940397350995
2000,Kentucky,KY,Laurel,21125,Other,,97.0,18120,0.005353200883002208
2000,Kentucky,KY,Lawrence,21127,Al Gore,democrat,2258.0,5307,0.4254757866968155
2000,Kentucky,KY,Lawrence,21127,George W. Bush,republican,2969.0,5307,0.5594497833050688
2000,Kentucky,KY,Lawrence,21127,Ralph Nader,green,47.0,5307,0.008856227623892972
2000,Kentucky,KY,Lawrence,21127,Other,,33.0,5307,0.006218202374222725
2000,Kentucky,KY,Lee,21129,Al Gore,democrat,836.0,2764,0.3024602026049204
2000,Kentucky,KY,Lee,21129,George W. Bush,republican,1893.0,2764,0.684876989869754
2000,Kentucky,KY,Lee,21129,Ralph Nader,green,17.0,2764,0.006150506512301013
2000,Kentucky,KY,Lee,21129,Other,,18.0,2764,0.006512301013024602
2000,Kentucky,KY,Leslie,21131,Al Gore,democrat,1210.0,4434,0.2728912945421741
2000,Kentucky,KY,Leslie,21131,George W. Bush,republican,3159.0,4434,0.7124492557510149
2000,Kentucky,KY,Leslie,21131,Ralph Nader,green,28.0,4434,0.006314839873703203
2000,Kentucky,KY,Leslie,21131,Other,,37.0,4434,0.008344609833107803
2000,Kentucky,KY,Letcher,21133,Al Gore,democrat,4698.0,8985,0.5228714524207012
2000,Kentucky,KY,Letcher,21133,George W. Bush,republican,4092.0,8985,0.45542570951585976
2000,Kentucky,KY,Letcher,21133,Ralph Nader,green,127.0,8985,0.014134668892598776
2000,Kentucky,KY,Letcher,21133,Other,,68.0,8985,0.007568169170840289
2000,Kentucky,KY,Lewis,21135,Al Gore,democrat,1293.0,4568,0.2830560420315236
2000,Kentucky,KY,Lewis,21135,George W. Bush,republican,3217.0,4568,0.704246935201401
2000,Kentucky,KY,Lewis,21135,Ralph Nader,green,39.0,4568,0.008537653239929947
2000,Kentucky,KY,Lewis,21135,Other,,19.0,4568,0.004159369527145359
2000,Kentucky,KY,Lincoln,21137,Al Gore,democrat,2678.0,7597,0.3525075687771489
2000,Kentucky,KY,Lincoln,21137,George W. Bush,republican,4795.0,7597,0.6311701987626694
2000,Kentucky,KY,Lincoln,21137,Ralph Nader,green,71.0,7597,0.009345794392523364
2000,Kentucky,KY,Lincoln,21137,Other,,53.0,7597,0.006976438067658286
2000,Kentucky,KY,Livingston,21139,Al Gore,democrat,2022.0,4230,0.47801418439716314
2000,Kentucky,KY,Livingston,21139,George W. Bush,republican,2118.0,4230,0.500709219858156
2000,Kentucky,KY,Livingston,21139,Ralph Nader,green,43.0,4230,0.01016548463356974
2000,Kentucky,KY,Livingston,21139,Other,,47.0,4230,0.011111111111111112
2000,Kentucky,KY,Logan,21141,Al Gore,democrat,3885.0,9332,0.41630947278182595
2000,Kentucky,KY,Logan,21141,George W. Bush,republican,5344.0,9332,0.5726532361765967
2000,Kentucky,KY,Logan,21141,Ralph Nader,green,61.0,9332,0.006536648092584655
2000,Kentucky,KY,Logan,21141,Other,,42.0,9332,0.004500642948992713
2000,Kentucky,KY,Lyon,21143,Al Gore,democrat,1680.0,3420,0.49122807017543857
2000,Kentucky,KY,Lyon,21143,George W. Bush,republican,1688.0,3420,0.4935672514619883
2000,Kentucky,KY,Lyon,21143,Ralph Nader,green,30.0,3420,0.008771929824561403
2000,Kentucky,KY,Lyon,21143,Other,,22.0,3420,0.006432748538011696
2000,Kentucky,KY,McCracken,21145,Al Gore,democrat,11412.0,26689,0.42759189179062534
2000,Kentucky,KY,McCracken,21145,George W. Bush,republican,14745.0,26689,0.5524748023530294
2000,Kentucky,KY,McCracken,21145,Ralph Nader,green,302.0,26689,0.011315523249278729
2000,Kentucky,KY,McCracken,21145,Other,,230.0,26689,0.008617782607066582
2000,Kentucky,KY,McCreary,21147,Al Gore,democrat,1418.0,4799,0.2954782246301313
2000,Kentucky,KY,McCreary,21147,George W. Bush,republican,3321.0,4799,0.6920191706605543
2000,Kentucky,KY,McCreary,21147,Ralph Nader,green,38.0,4799,0.007918316315899145
2000,Kentucky,KY,McCreary,21147,Other,,22.0,4799,0.004584288393415295
2000,Kentucky,KY,McLean,21149,Al Gore,democrat,1747.0,4022,0.43436101442068625
2000,Kentucky,KY,McLean,21149,George W. Bush,republican,2219.0,4022,0.5517155643958229
2000,Kentucky,KY,McLean,21149,Ralph Nader,green,44.0,4022,0.01093983092988563
2000,Kentucky,KY,McLean,21149,Other,,12.0,4022,0.0029835902536051715
2000,Kentucky,KY,Madison,21151,Al Gore,democrat,9309.0,23666,0.39334910842558946
2000,Kentucky,KY,Madison,21151,George W. Bush,republican,13682.0,23666,0.5781289613791938
2000,Kentucky,KY,Madison,21151,Ralph Nader,green,525.0,23666,0.022183723485168595
2000,Kentucky,KY,Madison,21151,Other,,150.0,23666,0.00633820671004817
2000,Kentucky,KY,Magoffin,21153,Al Gore,democrat,2603.0,5453,0.47735191637630664
2000,Kentucky,KY,Magoffin,21153,George W. Bush,republican,2785.0,5453,0.5107280396112232
2000,Kentucky,KY,Magoffin,21153,Ralph Nader,green,23.0,5453,0.004217861727489456
2000,Kentucky,KY,Magoffin,21153,Other,,42.0,5453,0.007702182284980745
2000,Kentucky,KY,Marion,21155,Al Gore,democrat,2778.0,6176,0.4498056994818653
2000,Kentucky,KY,Marion,21155,George W. Bush,republican,3259.0,6176,0.5276878238341969
2000,Kentucky,KY,Marion,21155,Ralph Nader,green,93.0,6176,0.015058290155440414
2000,Kentucky,KY,Marion,21155,Other,,46.0,6176,0.007448186528497409
2000,Kentucky,KY,Marshall,21157,Al Gore,democrat,6203.0,13761,0.4507666593997529
2000,Kentucky,KY,Marshall,21157,George W. Bush,republican,7294.0,13761,0.5300486883220696
2000,Kentucky,KY,Marshall,21157,Ralph Nader,green,140.0,13761,0.01017367923842744
2000,Kentucky,KY,Marshall,21157,Other,,124.0,13761,0.009010973039750018
2000,Kentucky,KY,Martin,21159,Al Gore,democrat,1714.0,4456,0.3846499102333932
2000,Kentucky,KY,Martin,21159,George W. Bush,republican,2667.0,4456,0.5985188509874326
2000,Kentucky,KY,Martin,21159,Ralph Nader,green,36.0,4456,0.00807899461400359
2000,Kentucky,KY,Martin,21159,Other,,39.0,4456,0.008752244165170557
2000,Kentucky,KY,Mason,21161,Al Gore,democrat,2178.0,5873,0.37084965094500255
2000,Kentucky,KY,Mason,21161,George W. Bush,republican,3572.0,5873,0.6082070492082411
2000,Kentucky,KY,Mason,21161,Ralph Nader,green,88.0,5873,0.014983824280606163
2000,Kentucky,KY,Mason,21161,Other,,35.0,5873,0.0059594755661501785
2000,Kentucky,KY,Meade,21163,Al Gore,democrat,3596.0,9071,0.3964281777091831
2000,Kentucky,KY,Meade,21163,George W. Bush,republican,5319.0,9071,0.586374159409106
2000,Kentucky,KY,Meade,21163,Ralph Nader,green,104.0,9071,0.011465108587807298
2000,Kentucky,KY,Meade,21163,Other,,52.0,9071,0.005732554293903649
2000,Kentucky,KY,Menifee,21165,Al Gore,democrat,1038.0,2249,0.46153846153846156
2000,Kentucky,KY,Menifee,21165,George W. Bush,republican,1170.0,2249,0.5202312138728323
2000,Kentucky,KY,Menifee,21165,Ralph Nader,green,19.0,2249,0.008448199199644287
2000,Kentucky,KY,Menifee,21165,Other,,22.0,2249,0.009782125389061804
2000,Kentucky,KY,Mercer,21167,Al Gore,democrat,3092.0,8632,0.35820203892493047
2000,Kentucky,KY,Mercer,21167,George W. Bush,republican,5362.0,8632,0.621177015755329
2000,Kentucky,KY,Mercer,21167,Ralph Nader,green,129.0,8632,0.01494439295644115
2000,Kentucky,KY,Mercer,21167,Other,,49.0,8632,0.005676552363299351
2000,Kentucky,KY,Metcalfe,21169,Al Gore,democrat,1318.0,3849,0.3424266043128085
2000,Kentucky,KY,Metcalfe,21169,George W. Bush,republican,2476.0,3849,0.6432839698623019
2000,Kentucky,KY,Metcalfe,21169,Ralph Nader,green,41.0,3849,0.010652117433099507
2000,Kentucky,KY,Metcalfe,21169,Other,,14.0,3849,0.0036373083917900753
2000,Kentucky,KY,Monroe,21171,Al Gore,democrat,1158.0,5569,0.2079367929610343
2000,Kentucky,KY,Monroe,21171,George W. Bush,republican,4377.0,5569,0.785957981684324
2000,Kentucky,KY,Monroe,21171,Ralph Nader,green,15.0,5569,0.0026934817741066618
2000,Kentucky,KY,Monroe,21171,Other,,19.0,5569,0.003411743580535105
2000,Kentucky,KY,Montgomery,21173,Al Gore,democrat,3833.0,8519,0.44993543843174083
2000,Kentucky,KY,Montgomery,21173,George W. Bush,republican,4534.0,8519,0.5322220917948116
